sample_id,image_path,mask_path,source_type,base_stem,sampling_weight
2515_light_color_00,2515_light_color_00.png,2515_light_color_00.png,light_color,2515,2.0
2518_hard_crop_00,2518_hard_crop_00.png,2518_hard_crop_00.png,hard_crop,2518,2.0
2518_hard_crop_01,2518_hard_crop_01.png,2518_hard_crop_01.png,hard_crop,2518,2.0
2519_hard_crop_00,2519_hard_crop_00.png,2519_hard_crop_00.png,hard_crop,2519,2.0
2519_hard_crop_01,2519_hard_crop_01.png,2519_hard_crop_01.png,hard_crop,2519,2.0
2520_light_color_00,2520_light_color_00.png,2520_light_color_00.png,light_color,2520,2.0
2521_light_color_00,2521_light_color_00.png,2521_light_color_00.png,light_color,2521,2.0
2524_light_color_00,2524_light_color_00.png,2524_light_color_00.png,light_color,2524,2.0
2526_light_color_00,2526_light_color_00.png,2526_light_color_00.png,light_color,2526,2.0
2527_hard_crop_00,2527_hard_crop_00.png,2527_hard_crop_00.png,hard_crop,2527,2.0
2527_hard_crop_01,2527_hard_crop_01.png,2527_hard_crop_01.png,hard_crop,2527,2.0
2528_light_color_00,2528_light_color_00.png,2528_light_color_00.png,light_color,2528,2.0
2529_light_color_00,2529_light_color_00.png,2529_light_color_00.png,light_color,2529,2.0
2530_rare_crop_00,2530_rare_crop_00.png,2530_rare_crop_00.png,rare_crop,2530,2.0
2530_rare_crop_01,2530_rare_crop_01.png,2530_rare_crop_01.png,rare_crop,2530,2.0
2530_rare_crop_02,2530_rare_crop_02.png,2530_rare_crop_02.png,rare_crop,2530,2.0
2533_light_color_00,2533_light_color_00.png,2533_light_color_00.png,light_color,2533,2.0
2534_hard_crop_00,2534_hard_crop_00.png,2534_hard_crop_00.png,hard_crop,2534,2.0
2534_hard_crop_01,2534_hard_crop_01.png,2534_hard_crop_01.png,hard_crop,2534,2.0
2536_hard_crop_00,2536_hard_crop_00.png,2536_hard_crop_00.png,hard_crop,2536,2.0
2536_hard_crop_01,2536_hard_crop_01.png,2536_hard_crop_01.png,hard_crop,2536,2.0
2537_light_color_00,2537_light_color_00.png,2537_light_color_00.png,light_color,2537,2.0
2538_light_color_00,2538_light_color_00.png,2538_light_color_00.png,light_color,2538,2.0
2539_light_color_00,2539_light_color_00.png,2539_light_color_00.png,light_color,2539,2.0
2540_light_color_00,2540_light_color_00.png,2540_light_color_00.png,light_color,2540,2.0
2541_light_color_00,2541_light_color_00.png,2541_light_color_00.png,light_color,2541,2.0
2545_rare_crop_00,2545_rare_crop_00.png,2545_rare_crop_00.png,rare_crop,2545,2.0
2545_rare_crop_01,2545_rare_crop_01.png,2545_rare_crop_01.png,rare_crop,2545,2.0
2545_rare_crop_02,2545_rare_crop_02.png,2545_rare_crop_02.png,rare_crop,2545,2.0
2546_light_color_00,2546_light_color_00.png,2546_light_color_00.png,light_color,2546,2.0
2548_light_color_00,2548_light_color_00.png,2548_light_color_00.png,light_color,2548,2.0
2550_hard_crop_00,2550_hard_crop_00.png,2550_hard_crop_00.png,hard_crop,2550,2.0
2550_hard_crop_01,2550_hard_crop_01.png,2550_hard_crop_01.png,hard_crop,2550,2.0
2552_light_color_00,2552_light_color_00.png,2552_light_color_00.png,light_color,2552,2.0
2553_rare_crop_00,2553_rare_crop_00.png,2553_rare_crop_00.png,rare_crop,2553,2.0
2553_rare_crop_01,2553_rare_crop_01.png,2553_rare_crop_01.png,rare_crop,2553,2.0
2553_rare_crop_02,2553_rare_crop_02.png,2553_rare_crop_02.png,rare_crop,2553,2.0
2554_light_color_00,2554_light_color_00.png,2554_light_color_00.png,light_color,2554,2.0
2555_rare_crop_00,2555_rare_crop_00.png,2555_rare_crop_00.png,rare_crop,2555,2.0
2555_rare_crop_01,2555_rare_crop_01.png,2555_rare_crop_01.png,rare_crop,2555,2.0
2555_rare_crop_02,2555_rare_crop_02.png,2555_rare_crop_02.png,rare_crop,2555,2.0
2556_light_color_00,2556_light_color_00.png,2556_light_color_00.png,light_color,2556,2.0
2560_light_color_00,2560_light_color_00.png,2560_light_color_00.png,light_color,2560,2.0
2561_light_color_00,2561_light_color_00.png,2561_light_color_00.png,light_color,2561,2.0
2562_hard_crop_00,2562_hard_crop_00.png,2562_hard_crop_00.png,hard_crop,2562,2.0
2562_hard_crop_01,2562_hard_crop_01.png,2562_hard_crop_01.png,hard_crop,2562,2.0
2564_light_color_00,2564_light_color_00.png,2564_light_color_00.png,light_color,2564,2.0
2567_rare_crop_00,2567_rare_crop_00.png,2567_rare_crop_00.png,rare_crop,2567,2.0
2567_rare_crop_01,2567_rare_crop_01.png,2567_rare_crop_01.png,rare_crop,2567,2.0
2567_rare_crop_02,2567_rare_crop_02.png,2567_rare_crop_02.png,rare_crop,2567,2.0
2568_rare_crop_00,2568_rare_crop_00.png,2568_rare_crop_00.png,rare_crop,2568,2.0
2568_rare_crop_01,2568_rare_crop_01.png,2568_rare_crop_01.png,rare_crop,2568,2.0
2568_rare_crop_02,2568_rare_crop_02.png,2568_rare_crop_02.png,rare_crop,2568,2.0
2569_light_color_00,2569_light_color_00.png,2569_light_color_00.png,light_color,2569,2.0
2570_rare_crop_00,2570_rare_crop_00.png,2570_rare_crop_00.png,rare_crop,2570,2.0
2570_rare_crop_01,2570_rare_crop_01.png,2570_rare_crop_01.png,rare_crop,2570,2.0
2570_rare_crop_02,2570_rare_crop_02.png,2570_rare_crop_02.png,rare_crop,2570,2.0
2571_rare_crop_00,2571_rare_crop_00.png,2571_rare_crop_00.png,rare_crop,2571,2.0
2571_rare_crop_01,2571_rare_crop_01.png,2571_rare_crop_01.png,rare_crop,2571,2.0
2571_rare_crop_02,2571_rare_crop_02.png,2571_rare_crop_02.png,rare_crop,2571,2.0
2572_light_color_00,2572_light_color_00.png,2572_light_color_00.png,light_color,2572,2.0
2574_hard_crop_00,2574_hard_crop_00.png,2574_hard_crop_00.png,hard_crop,2574,2.0
2574_hard_crop_01,2574_hard_crop_01.png,2574_hard_crop_01.png,hard_crop,2574,2.0
2577_light_color_00,2577_light_color_00.png,2577_light_color_00.png,light_color,2577,2.0
2578_light_color_00,2578_light_color_00.png,2578_light_color_00.png,light_color,2578,2.0
2579_rare_crop_00,2579_rare_crop_00.png,2579_rare_crop_00.png,rare_crop,2579,2.0
2579_rare_crop_01,2579_rare_crop_01.png,2579_rare_crop_01.png,rare_crop,2579,2.0
2579_rare_crop_02,2579_rare_crop_02.png,2579_rare_crop_02.png,rare_crop,2579,2.0
2580_rare_crop_00,2580_rare_crop_00.png,2580_rare_crop_00.png,rare_crop,2580,2.0
2580_rare_crop_01,2580_rare_crop_01.png,2580_rare_crop_01.png,rare_crop,2580,2.0
2580_rare_crop_02,2580_rare_crop_02.png,2580_rare_crop_02.png,rare_crop,2580,2.0
2581_hard_crop_00,2581_hard_crop_00.png,2581_hard_crop_00.png,hard_crop,2581,2.0
2581_hard_crop_01,2581_hard_crop_01.png,2581_hard_crop_01.png,hard_crop,2581,2.0
2583_hard_crop_00,2583_hard_crop_00.png,2583_hard_crop_00.png,hard_crop,2583,2.0
2583_hard_crop_01,2583_hard_crop_01.png,2583_hard_crop_01.png,hard_crop,2583,2.0
2585_light_color_00,2585_light_color_00.png,2585_light_color_00.png,light_color,2585,2.0
2588_light_color_00,2588_light_color_00.png,2588_light_color_00.png,light_color,2588,2.0
2589_rare_crop_00,2589_rare_crop_00.png,2589_rare_crop_00.png,rare_crop,2589,2.0
2589_rare_crop_01,2589_rare_crop_01.png,2589_rare_crop_01.png,rare_crop,2589,2.0
2589_rare_crop_02,2589_rare_crop_02.png,2589_rare_crop_02.png,rare_crop,2589,2.0
2590_copy_paste_00,2590_copy_paste_00.png,2590_copy_paste_00.png,copy_paste,2590,2.0
2590_copy_paste_01,2590_copy_paste_01.png,2590_copy_paste_01.png,copy_paste,2590,2.0
2590_rare_crop_02,2590_rare_crop_02.png,2590_rare_crop_02.png,rare_crop,2590,2.0
2590_rare_crop_03,2590_rare_crop_03.png,2590_rare_crop_03.png,rare_crop,2590,2.0
2590_copy_paste_04,2590_copy_paste_04.png,2590_copy_paste_04.png,copy_paste,2590,2.0
2590_hard_crop_05,2590_hard_crop_05.png,2590_hard_crop_05.png,hard_crop,2590,2.0
2596_rare_crop_00,2596_rare_crop_00.png,2596_rare_crop_00.png,rare_crop,2596,2.0
2596_rare_crop_01,2596_rare_crop_01.png,2596_rare_crop_01.png,rare_crop,2596,2.0
2596_rare_crop_02,2596_rare_crop_02.png,2596_rare_crop_02.png,rare_crop,2596,2.0
2597_light_color_00,2597_light_color_00.png,2597_light_color_00.png,light_color,2597,2.0
2598_light_color_00,2598_light_color_00.png,2598_light_color_00.png,light_color,2598,2.0
2601_light_color_00,2601_light_color_00.png,2601_light_color_00.png,light_color,2601,2.0
2603_light_color_00,2603_light_color_00.png,2603_light_color_00.png,light_color,2603,2.0
2604_hard_crop_00,2604_hard_crop_00.png,2604_hard_crop_00.png,hard_crop,2604,2.0
2604_hard_crop_01,2604_hard_crop_01.png,2604_hard_crop_01.png,hard_crop,2604,2.0
2607_light_color_00,2607_light_color_00.png,2607_light_color_00.png,light_color,2607,2.0
2612_light_color_00,2612_light_color_00.png,2612_light_color_00.png,light_color,2612,2.0
2613_light_color_00,2613_light_color_00.png,2613_light_color_00.png,light_color,2613,2.0
2615_hard_crop_00,2615_hard_crop_00.png,2615_hard_crop_00.png,hard_crop,2615,2.0
2615_hard_crop_01,2615_hard_crop_01.png,2615_hard_crop_01.png,hard_crop,2615,2.0
2616_hard_crop_00,2616_hard_crop_00.png,2616_hard_crop_00.png,hard_crop,2616,2.0
2616_hard_crop_01,2616_hard_crop_01.png,2616_hard_crop_01.png,hard_crop,2616,2.0
2617_rare_crop_00,2617_rare_crop_00.png,2617_rare_crop_00.png,rare_crop,2617,2.0
2617_hard_crop_01,2617_hard_crop_01.png,2617_hard_crop_01.png,hard_crop,2617,2.0
2617_hard_crop_02,2617_hard_crop_02.png,2617_hard_crop_02.png,hard_crop,2617,2.0
2617_copy_paste_03,2617_copy_paste_03.png,2617_copy_paste_03.png,copy_paste,2617,2.0
2617_rare_crop_04,2617_rare_crop_04.png,2617_rare_crop_04.png,rare_crop,2617,2.0
2617_copy_paste_05,2617_copy_paste_05.png,2617_copy_paste_05.png,copy_paste,2617,2.0
2619_light_color_00,2619_light_color_00.png,2619_light_color_00.png,light_color,2619,2.0
2620_light_color_00,2620_light_color_00.png,2620_light_color_00.png,light_color,2620,2.0
2621_light_color_00,2621_light_color_00.png,2621_light_color_00.png,light_color,2621,2.0
2622_light_color_00,2622_light_color_00.png,2622_light_color_00.png,light_color,2622,2.0
2624_light_color_00,2624_light_color_00.png,2624_light_color_00.png,light_color,2624,2.0
2625_copy_paste_00,2625_copy_paste_00.png,2625_copy_paste_00.png,copy_paste,2625,2.0
2625_rare_crop_01,2625_rare_crop_01.png,2625_rare_crop_01.png,rare_crop,2625,2.0
2625_rare_crop_02,2625_rare_crop_02.png,2625_rare_crop_02.png,rare_crop,2625,2.0
2625_hard_crop_03,2625_hard_crop_03.png,2625_hard_crop_03.png,hard_crop,2625,2.0
2625_rare_crop_04,2625_rare_crop_04.png,2625_rare_crop_04.png,rare_crop,2625,2.0
2625_rare_crop_05,2625_rare_crop_05.png,2625_rare_crop_05.png,rare_crop,2625,2.0
2627_hard_crop_00,2627_hard_crop_00.png,2627_hard_crop_00.png,hard_crop,2627,2.0
2627_hard_crop_01,2627_hard_crop_01.png,2627_hard_crop_01.png,hard_crop,2627,2.0
2628_light_color_00,2628_light_color_00.png,2628_light_color_00.png,light_color,2628,2.0
2631_rare_crop_00,2631_rare_crop_00.png,2631_rare_crop_00.png,rare_crop,2631,2.0
2631_rare_crop_01,2631_rare_crop_01.png,2631_rare_crop_01.png,rare_crop,2631,2.0
2631_rare_crop_02,2631_rare_crop_02.png,2631_rare_crop_02.png,rare_crop,2631,2.0
2632_rare_crop_00,2632_rare_crop_00.png,2632_rare_crop_00.png,rare_crop,2632,2.0
2632_rare_crop_01,2632_rare_crop_01.png,2632_rare_crop_01.png,rare_crop,2632,2.0
2632_rare_crop_02,2632_rare_crop_02.png,2632_rare_crop_02.png,rare_crop,2632,2.0
2633_hard_crop_00,2633_hard_crop_00.png,2633_hard_crop_00.png,hard_crop,2633,2.0
2633_hard_crop_01,2633_hard_crop_01.png,2633_hard_crop_01.png,hard_crop,2633,2.0
2636_rare_crop_00,2636_rare_crop_00.png,2636_rare_crop_00.png,rare_crop,2636,2.0
2636_rare_crop_01,2636_rare_crop_01.png,2636_rare_crop_01.png,rare_crop,2636,2.0
2636_rare_crop_02,2636_rare_crop_02.png,2636_rare_crop_02.png,rare_crop,2636,2.0
2638_hard_crop_00,2638_hard_crop_00.png,2638_hard_crop_00.png,hard_crop,2638,2.0
2638_copy_paste_01,2638_copy_paste_01.png,2638_copy_paste_01.png,copy_paste,2638,2.0
2638_copy_paste_02,2638_copy_paste_02.png,2638_copy_paste_02.png,copy_paste,2638,2.0
2638_rare_crop_03,2638_rare_crop_03.png,2638_rare_crop_03.png,rare_crop,2638,2.0
2638_copy_paste_04,2638_copy_paste_04.png,2638_copy_paste_04.png,copy_paste,2638,2.0
2638_rare_crop_05,2638_rare_crop_05.png,2638_rare_crop_05.png,rare_crop,2638,2.0
2639_light_color_00,2639_light_color_00.png,2639_light_color_00.png,light_color,2639,2.0
2640_rare_crop_00,2640_rare_crop_00.png,2640_rare_crop_00.png,rare_crop,2640,2.0
2640_rare_crop_01,2640_rare_crop_01.png,2640_rare_crop_01.png,rare_crop,2640,2.0
2640_rare_crop_02,2640_rare_crop_02.png,2640_rare_crop_02.png,rare_crop,2640,2.0
2641_rare_crop_00,2641_rare_crop_00.png,2641_rare_crop_00.png,rare_crop,2641,2.0
2641_rare_crop_01,2641_rare_crop_01.png,2641_rare_crop_01.png,rare_crop,2641,2.0
2641_rare_crop_02,2641_rare_crop_02.png,2641_rare_crop_02.png,rare_crop,2641,2.0
2642_light_color_00,2642_light_color_00.png,2642_light_color_00.png,light_color,2642,2.0
2643_light_color_00,2643_light_color_00.png,2643_light_color_00.png,light_color,2643,2.0
2644_hard_crop_00,2644_hard_crop_00.png,2644_hard_crop_00.png,hard_crop,2644,2.0
2644_hard_crop_01,2644_hard_crop_01.png,2644_hard_crop_01.png,hard_crop,2644,2.0
2646_light_color_00,2646_light_color_00.png,2646_light_color_00.png,light_color,2646,2.0
2647_rare_crop_00,2647_rare_crop_00.png,2647_rare_crop_00.png,rare_crop,2647,2.0
2647_rare_crop_01,2647_rare_crop_01.png,2647_rare_crop_01.png,rare_crop,2647,2.0
2647_rare_crop_02,2647_rare_crop_02.png,2647_rare_crop_02.png,rare_crop,2647,2.0
2649_light_color_00,2649_light_color_00.png,2649_light_color_00.png,light_color,2649,2.0
2650_rare_crop_00,2650_rare_crop_00.png,2650_rare_crop_00.png,rare_crop,2650,2.0
2650_rare_crop_01,2650_rare_crop_01.png,2650_rare_crop_01.png,rare_crop,2650,2.0
2650_rare_crop_02,2650_rare_crop_02.png,2650_rare_crop_02.png,rare_crop,2650,2.0
2651_light_color_00,2651_light_color_00.png,2651_light_color_00.png,light_color,2651,2.0
2653_light_color_00,2653_light_color_00.png,2653_light_color_00.png,light_color,2653,2.0
2654_light_color_00,2654_light_color_00.png,2654_light_color_00.png,light_color,2654,2.0
2656_light_color_00,2656_light_color_00.png,2656_light_color_00.png,light_color,2656,2.0
2657_hard_crop_00,2657_hard_crop_00.png,2657_hard_crop_00.png,hard_crop,2657,2.0
2657_hard_crop_01,2657_hard_crop_01.png,2657_hard_crop_01.png,hard_crop,2657,2.0
2659_light_color_00,2659_light_color_00.png,2659_light_color_00.png,light_color,2659,2.0
2660_light_color_00,2660_light_color_00.png,2660_light_color_00.png,light_color,2660,2.0
2663_light_color_00,2663_light_color_00.png,2663_light_color_00.png,light_color,2663,2.0
2664_light_color_00,2664_light_color_00.png,2664_light_color_00.png,light_color,2664,2.0
2665_light_color_00,2665_light_color_00.png,2665_light_color_00.png,light_color,2665,2.0
2666_light_color_00,2666_light_color_00.png,2666_light_color_00.png,light_color,2666,2.0
2667_copy_paste_00,2667_copy_paste_00.png,2667_copy_paste_00.png,copy_paste,2667,2.0
2667_copy_paste_01,2667_copy_paste_01.png,2667_copy_paste_01.png,copy_paste,2667,2.0
2667_copy_paste_02,2667_copy_paste_02.png,2667_copy_paste_02.png,copy_paste,2667,2.0
2667_rare_crop_03,2667_rare_crop_03.png,2667_rare_crop_03.png,rare_crop,2667,2.0
2667_copy_paste_04,2667_copy_paste_04.png,2667_copy_paste_04.png,copy_paste,2667,2.0
2667_rare_crop_05,2667_rare_crop_05.png,2667_rare_crop_05.png,rare_crop,2667,2.0
2668_light_color_00,2668_light_color_00.png,2668_light_color_00.png,light_color,2668,2.0
2671_rare_crop_00,2671_rare_crop_00.png,2671_rare_crop_00.png,rare_crop,2671,2.0
2671_rare_crop_01,2671_rare_crop_01.png,2671_rare_crop_01.png,rare_crop,2671,2.0
2671_rare_crop_02,2671_rare_crop_02.png,2671_rare_crop_02.png,rare_crop,2671,2.0
2672_hard_crop_00,2672_hard_crop_00.png,2672_hard_crop_00.png,hard_crop,2672,2.0
2672_hard_crop_01,2672_hard_crop_01.png,2672_hard_crop_01.png,hard_crop,2672,2.0
2673_light_color_00,2673_light_color_00.png,2673_light_color_00.png,light_color,2673,2.0
2674_hard_crop_00,2674_hard_crop_00.png,2674_hard_crop_00.png,hard_crop,2674,2.0
2674_hard_crop_01,2674_hard_crop_01.png,2674_hard_crop_01.png,hard_crop,2674,2.0
2675_light_color_00,2675_light_color_00.png,2675_light_color_00.png,light_color,2675,2.0
2677_light_color_00,2677_light_color_00.png,2677_light_color_00.png,light_color,2677,2.0
2678_light_color_00,2678_light_color_00.png,2678_light_color_00.png,light_color,2678,2.0
2679_light_color_00,2679_light_color_00.png,2679_light_color_00.png,light_color,2679,2.0
2682_rare_crop_00,2682_rare_crop_00.png,2682_rare_crop_00.png,rare_crop,2682,2.0
2682_rare_crop_01,2682_rare_crop_01.png,2682_rare_crop_01.png,rare_crop,2682,2.0
2682_rare_crop_02,2682_rare_crop_02.png,2682_rare_crop_02.png,rare_crop,2682,2.0
2685_light_color_00,2685_light_color_00.png,2685_light_color_00.png,light_color,2685,2.0
2686_rare_crop_00,2686_rare_crop_00.png,2686_rare_crop_00.png,rare_crop,2686,2.0
2686_rare_crop_01,2686_rare_crop_01.png,2686_rare_crop_01.png,rare_crop,2686,2.0
2686_rare_crop_02,2686_rare_crop_02.png,2686_rare_crop_02.png,rare_crop,2686,2.0
2687_hard_crop_00,2687_hard_crop_00.png,2687_hard_crop_00.png,hard_crop,2687,2.0
2687_hard_crop_01,2687_hard_crop_01.png,2687_hard_crop_01.png,hard_crop,2687,2.0
2691_rare_crop_00,2691_rare_crop_00.png,2691_rare_crop_00.png,rare_crop,2691,2.0
2691_rare_crop_01,2691_rare_crop_01.png,2691_rare_crop_01.png,rare_crop,2691,2.0
2691_rare_crop_02,2691_rare_crop_02.png,2691_rare_crop_02.png,rare_crop,2691,2.0
2692_light_color_00,2692_light_color_00.png,2692_light_color_00.png,light_color,2692,2.0
2694_hard_crop_00,2694_hard_crop_00.png,2694_hard_crop_00.png,hard_crop,2694,2.0
2694_hard_crop_01,2694_hard_crop_01.png,2694_hard_crop_01.png,hard_crop,2694,2.0
2696_hard_crop_00,2696_hard_crop_00.png,2696_hard_crop_00.png,hard_crop,2696,2.0
2696_hard_crop_01,2696_hard_crop_01.png,2696_hard_crop_01.png,hard_crop,2696,2.0
2697_hard_crop_00,2697_hard_crop_00.png,2697_hard_crop_00.png,hard_crop,2697,2.0
2697_hard_crop_01,2697_hard_crop_01.png,2697_hard_crop_01.png,hard_crop,2697,2.0
2698_hard_crop_00,2698_hard_crop_00.png,2698_hard_crop_00.png,hard_crop,2698,2.0
2698_hard_crop_01,2698_hard_crop_01.png,2698_hard_crop_01.png,hard_crop,2698,2.0
2699_light_color_00,2699_light_color_00.png,2699_light_color_00.png,light_color,2699,2.0
2700_light_color_00,2700_light_color_00.png,2700_light_color_00.png,light_color,2700,2.0
2701_light_color_00,2701_light_color_00.png,2701_light_color_00.png,light_color,2701,2.0
2705_rare_crop_00,2705_rare_crop_00.png,2705_rare_crop_00.png,rare_crop,2705,2.0
2705_rare_crop_01,2705_rare_crop_01.png,2705_rare_crop_01.png,rare_crop,2705,2.0
2705_rare_crop_02,2705_rare_crop_02.png,2705_rare_crop_02.png,rare_crop,2705,2.0
2706_light_color_00,2706_light_color_00.png,2706_light_color_00.png,light_color,2706,2.0
2707_rare_crop_00,2707_rare_crop_00.png,2707_rare_crop_00.png,rare_crop,2707,2.0
2707_rare_crop_01,2707_rare_crop_01.png,2707_rare_crop_01.png,rare_crop,2707,2.0
2707_rare_crop_02,2707_rare_crop_02.png,2707_rare_crop_02.png,rare_crop,2707,2.0
2708_light_color_00,2708_light_color_00.png,2708_light_color_00.png,light_color,2708,2.0
2709_light_color_00,2709_light_color_00.png,2709_light_color_00.png,light_color,2709,2.0
2710_light_color_00,2710_light_color_00.png,2710_light_color_00.png,light_color,2710,2.0
2713_light_color_00,2713_light_color_00.png,2713_light_color_00.png,light_color,2713,2.0
2714_light_color_00,2714_light_color_00.png,2714_light_color_00.png,light_color,2714,2.0
2717_light_color_00,2717_light_color_00.png,2717_light_color_00.png,light_color,2717,2.0
2719_light_color_00,2719_light_color_00.png,2719_light_color_00.png,light_color,2719,2.0
2720_light_color_00,2720_light_color_00.png,2720_light_color_00.png,light_color,2720,2.0
2721_hard_crop_00,2721_hard_crop_00.png,2721_hard_crop_00.png,hard_crop,2721,2.0
2721_hard_crop_01,2721_hard_crop_01.png,2721_hard_crop_01.png,hard_crop,2721,2.0
2722_light_color_00,2722_light_color_00.png,2722_light_color_00.png,light_color,2722,2.0
2724_rare_crop_00,2724_rare_crop_00.png,2724_rare_crop_00.png,rare_crop,2724,2.0
2724_rare_crop_01,2724_rare_crop_01.png,2724_rare_crop_01.png,rare_crop,2724,2.0
2724_rare_crop_02,2724_rare_crop_02.png,2724_rare_crop_02.png,rare_crop,2724,2.0
2725_light_color_00,2725_light_color_00.png,2725_light_color_00.png,light_color,2725,2.0
2729_light_color_00,2729_light_color_00.png,2729_light_color_00.png,light_color,2729,2.0
2731_light_color_00,2731_light_color_00.png,2731_light_color_00.png,light_color,2731,2.0
2732_light_color_00,2732_light_color_00.png,2732_light_color_00.png,light_color,2732,2.0
2734_hard_crop_00,2734_hard_crop_00.png,2734_hard_crop_00.png,hard_crop,2734,2.0
2734_hard_crop_01,2734_hard_crop_01.png,2734_hard_crop_01.png,hard_crop,2734,2.0
2737_rare_crop_00,2737_rare_crop_00.png,2737_rare_crop_00.png,rare_crop,2737,2.0
2737_rare_crop_01,2737_rare_crop_01.png,2737_rare_crop_01.png,rare_crop,2737,2.0
2737_rare_crop_02,2737_rare_crop_02.png,2737_rare_crop_02.png,rare_crop,2737,2.0
2740_light_color_00,2740_light_color_00.png,2740_light_color_00.png,light_color,2740,2.0
2741_light_color_00,2741_light_color_00.png,2741_light_color_00.png,light_color,2741,2.0
2743_light_color_00,2743_light_color_00.png,2743_light_color_00.png,light_color,2743,2.0
2744_light_color_00,2744_light_color_00.png,2744_light_color_00.png,light_color,2744,2.0
2745_rare_crop_00,2745_rare_crop_00.png,2745_rare_crop_00.png,rare_crop,2745,2.0
